A-BalabanJ,A-BertzCT,A-Chi0,A-Chi0n,A-Chi0v,A-Chi1,A-Chi1n,A-Chi1v,A-Chi2n,A-Chi2v,A-Chi3n,A-Chi3v,A-Chi4n,A-Chi4v,A-EState_VSA1,A-EState_VSA10,A-EState_VSA2,A-EState_VSA3,A-EState_VSA4,A-EState_VSA5,A-EState_VSA6,A-EState_VSA7,A-EState_VSA8,A-EState_VSA9,A-ExactMolWt,A-FractionCSP3,A-HallKierAlpha,A-HeavyAtomCount,A-HeavyAtomMolWt,A-Ipc,A-Kappa1,A-Kappa2,A-Kappa3,A-LabuteASA,A-MaxAbsEStateIndex,A-MaxAbsPartialCharge,A-MaxEStateIndex,A-MaxPartialCharge,A-MinAbsEStateIndex,A-MinAbsPartialCharge,A-MinEStateIndex,A-MinPartialCharge,A-MolLogP,A-MolMR,A-MolWt,A-NHOHCount,A-NOCount,A-NumAromaticHeterocycles,A-NumAromaticRings,A-NumHAcceptors,A-NumHDonors,A-NumHeteroatoms,A-NumRotatableBonds,A-NumValenceElectrons,A-PEOE_VSA1,A-PEOE_VSA10,A-PEOE_VSA14,A-PEOE_VSA3,A-PEOE_VSA4,A-PEOE_VSA5,A-PEOE_VSA6,A-PEOE_VSA7,A-PEOE_VSA8,A-PEOE_VSA9,B-BalabanJ,B-BertzCT,B-Chi0,B-Chi0n,B-Chi0v,B-Chi1,B-Chi1n,B-Chi1v,B-Chi2n,B-Chi2v,B-Chi3n,B-Chi3v,B-Chi4n,B-Chi4v,B-EState_VSA1,B-EState_VSA10,B-EState_VSA2,B-EState_VSA3,B-EState_VSA4,B-EState_VSA5,B-EState_VSA6,B-EState_VSA7,B-EState_VSA8,B-EState_VSA9,B-ExactMolWt,B-FractionCSP3,B-HallKierAlpha,B-HeavyAtomCount,B-HeavyAtomMolWt,B-Ipc,B-Kappa1,B-Kappa2,B-Kappa3,B-LabuteASA,B-MaxAbsEStateIndex,B-MaxAbsPartialCharge,B-MaxEStateIndex,B-MaxPartialCharge,B-MinAbsEStateIndex,B-MinAbsPartialCharge,B-MinEStateIndex,B-MinPartialCharge,B-MolLogP,B-MolMR,B-MolWt,B-NHOHCount,B-NOCount,B-NumAromaticCarbocycles,B-NumAromaticRings,B-NumHAcceptors,B-NumHDonors,B-NumHeteroatoms,B-NumRotatableBonds,B-NumValenceElectrons,B-PEOE_VSA1,B-PEOE_VSA10,B-PEOE_VSA14,B-PEOE_VSA3,B-PEOE_VSA4,B-PEOE_VSA5,B-PEOE_VSA6,B-PEOE_VSA7,B-PEOE_VSA8,B-PEOE_VSA9,Time,Photocurrent
2.48,569.479,13.121,9.069,9.069,8.575,4.968,4.968,3.47,3.47,2.276,2.276,1.407,1.407,11.939,9.589,11.127,11.388,0,36.659,0,0,9.968,10.213,244.048,0,-2.76,18,236.142,12779.802,11.717,4.622,2.32,101.569,10.817,0.478,10.817,0.335,0.072,0.335,-1.076,-0.478,1.54,61.387,244.206,2,6,2,2,4,2,6,3,90,10.213,0,11.939,9.589,0,0,0,24.265,12.394,22.515,1.803,989.932,16.096,13.418,13.418,11.81,8.591,8.591,6.665,6.665,5.188,5.188,4.169,4.169,0,4.795,5.626,5.563,48.885,23.235,12.394,18.199,15.95,4.417,318.137,0.3,-2.62,24,300.232,687478.9,13.786,5.196,1.988,139.294,12.561,0.422,12.561,0.344,0.278,0.344,-0.278,-0.422,3.554,94.57,318.376,0,4,1,3,4,0,4,1,120,9.317,5.583,5.626,4.795,0,0,6.066,49.446,47.684,5.563,20,8.01E-06
2.48,569.479,13.121,9.069,9.069,8.575,4.968,4.968,3.47,3.47,2.276,2.276,1.407,1.407,11.939,9.589,11.127,11.388,0,36.659,0,0,9.968,10.213,244.048,0,-2.76,18,236.142,12779.802,11.717,4.622,2.32,101.569,10.817,0.478,10.817,0.335,0.072,0.335,-1.076,-0.478,1.54,61.387,244.206,2,6,2,2,4,2,6,3,90,10.213,0,11.939,9.589,0,0,0,24.265,12.394,22.515,1.803,989.932,16.096,13.418,13.418,11.81,8.591,8.591,6.665,6.665,5.188,5.188,4.169,4.169,0,4.795,5.626,5.563,48.885,23.235,12.394,18.199,15.95,4.417,318.137,0.3,-2.62,24,300.232,687478.9,13.786,5.196,1.988,139.294,12.561,0.422,12.561,0.344,0.278,0.344,-0.278,-0.422,3.554,94.57,318.376,0,4,1,3,4,0,4,1,120,9.317,5.583,5.626,4.795,0,0,6.066,49.446,47.684,5.563,60,4.83E-06
2.48,569.479,13.121,9.069,9.069,8.575,4.968,4.968,3.47,3.47,2.276,2.276,1.407,1.407,11.939,9.589,11.127,11.388,0,36.659,0,0,9.968,10.213,244.048,0,-2.76,18,236.142,12779.802,11.717,4.622,2.32,101.569,10.817,0.478,10.817,0.335,0.072,0.335,-1.076,-0.478,1.54,61.387,244.206,2,6,2,2,4,2,6,3,90,10.213,0,11.939,9.589,0,0,0,24.265,12.394,22.515,1.803,989.932,16.096,13.418,13.418,11.81,8.591,8.591,6.665,6.665,5.188,5.188,4.169,4.169,0,4.795,5.626,5.563,48.885,23.235,12.394,18.199,15.95,4.417,318.137,0.3,-2.62,24,300.232,687478.9,13.786,5.196,1.988,139.294,12.561,0.422,12.561,0.344,0.278,0.344,-0.278,-0.422,3.554,94.57,318.376,0,4,1,3,4,0,4,1,120,9.317,5.583,5.626,4.795,0,0,6.066,49.446,47.684,5.563,100,3.88E-06
2.48,569.479,13.121,9.069,9.069,8.575,4.968,4.968,3.47,3.47,2.276,2.276,1.407,1.407,11.939,9.589,11.127,11.388,0,36.659,0,0,9.968,10.213,244.048,0,-2.76,18,236.142,12779.802,11.717,4.622,2.32,101.569,10.817,0.478,10.817,0.335,0.072,0.335,-1.076,-0.478,1.54,61.387,244.206,2,6,2,2,4,2,6,3,90,10.213,0,11.939,9.589,0,0,0,24.265,12.394,22.515,1.803,989.932,16.096,13.418,13.418,11.81,8.591,8.591,6.665,6.665,5.188,5.188,4.169,4.169,0,4.795,5.626,5.563,48.885,23.235,12.394,18.199,15.95,4.417,318.137,0.3,-2.62,24,300.232,687478.9,13.786,5.196,1.988,139.294,12.561,0.422,12.561,0.344,0.278,0.344,-0.278,-0.422,3.554,94.57,318.376,0,4,1,3,4,0,4,1,120,9.317,5.583,5.626,4.795,0,0,6.066,49.446,47.684,5.563,140,3.78E-06
2.48,569.479,13.121,9.069,9.069,8.575,4.968,4.968,3.47,3.47,2.276,2.276,1.407,1.407,11.939,9.589,11.127,11.388,0,36.659,0,0,9.968,10.213,244.048,0,-2.76,18,236.142,12779.802,11.717,4.622,2.32,101.569,10.817,0.478,10.817,0.335,0.072,0.335,-1.076,-0.478,1.54,61.387,244.206,2,6,2,2,4,2,6,3,90,10.213,0,11.939,9.589,0,0,0,24.265,12.394,22.515,1.803,989.932,16.096,13.418,13.418,11.81,8.591,8.591,6.665,6.665,5.188,5.188,4.169,4.169,0,4.795,5.626,5.563,48.885,23.235,12.394,18.199,15.95,4.417,318.137,0.3,-2.62,24,300.232,687478.9,13.786,5.196,1.988,139.294,12.561,0.422,12.561,0.344,0.278,0.344,-0.278,-0.422,3.554,94.57,318.376,0,4,1,3,4,0,4,1,120,9.317,5.583,5.626,4.795,0,0,6.066,49.446,47.684,5.563,180,3.28E-06
2.48,569.479,13.121,9.069,9.069,8.575,4.968,4.968,3.47,3.47,2.276,2.276,1.407,1.407,11.939,9.589,11.127,11.388,0,36.659,0,0,9.968,10.213,244.048,0,-2.76,18,236.142,12779.802,11.717,4.622,2.32,101.569,10.817,0.478,10.817,0.335,0.072,0.335,-1.076,-0.478,1.54,61.387,244.206,2,6,2,2,4,2,6,3,90,10.213,0,11.939,9.589,0,0,0,24.265,12.394,22.515,2.191,661.859,15.949,12.73,12.73,10.651,7.244,7.244,4.711,4.711,3.386,3.386,2.172,2.172,5.969,4.795,5.563,11.375,18.777,6.066,18.199,24.265,28.976,5.107,297.148,0.235,-2.69,22,278.206,100626.965,15.694,7.356,3.693,129.476,11.112,0.478,11.112,0.337,0.144,0.337,-1.008,-0.478,4.646,87.58,297.358,1,5,2,2,4,1,5,6,114,10.006,5.687,5.969,4.795,5.114,5.114,12.133,50.246,18.777,11.251,20,5.07E-08
2.48,569.479,13.121,9.069,9.069,8.575,4.968,4.968,3.47,3.47,2.276,2.276,1.407,1.407,11.939,9.589,11.127,11.388,0,36.659,0,0,9.968,10.213,244.048,0,-2.76,18,236.142,12779.802,11.717,4.622,2.32,101.569,10.817,0.478,10.817,0.335,0.072,0.335,-1.076,-0.478,1.54,61.387,244.206,2,6,2,2,4,2,6,3,90,10.213,0,11.939,9.589,0,0,0,24.265,12.394,22.515,2.191,661.859,15.949,12.73,12.73,10.651,7.244,7.244,4.711,4.711,3.386,3.386,2.172,2.172,5.969,4.795,5.563,11.375,18.777,6.066,18.199,24.265,28.976,5.107,297.148,0.235,-2.69,22,278.206,100626.965,15.694,7.356,3.693,129.476,11.112,0.478,11.112,0.337,0.144,0.337,-1.008,-0.478,4.646,87.58,297.358,1,5,2,2,4,1,5,6,114,10.006,5.687,5.969,4.795,5.114,5.114,12.133,50.246,18.777,11.251,60,4.77E-08
2.48,569.479,13.121,9.069,9.069,8.575,4.968,4.968,3.47,3.47,2.276,2.276,1.407,1.407,11.939,9.589,11.127,11.388,0,36.659,0,0,9.968,10.213,244.048,0,-2.76,18,236.142,12779.802,11.717,4.622,2.32,101.569,10.817,0.478,10.817,0.335,0.072,0.335,-1.076,-0.478,1.54,61.387,244.206,2,6,2,2,4,2,6,3,90,10.213,0,11.939,9.589,0,0,0,24.265,12.394,22.515,2.191,661.859,15.949,12.73,12.73,10.651,7.244,7.244,4.711,4.711,3.386,3.386,2.172,2.172,5.969,4.795,5.563,11.375,18.777,6.066,18.199,24.265,28.976,5.107,297.148,0.235,-2.69,22,278.206,100626.965,15.694,7.356,3.693,129.476,11.112,0.478,11.112,0.337,0.144,0.337,-1.008,-0.478,4.646,87.58,297.358,1,5,2,2,4,1,5,6,114,10.006,5.687,5.969,4.795,5.114,5.114,12.133,50.246,18.777,11.251,100,4.30E-08
2.48,569.479,13.121,9.069,9.069,8.575,4.968,4.968,3.47,3.47,2.276,2.276,1.407,1.407,11.939,9.589,11.127,11.388,0,36.659,0,0,9.968,10.213,244.048,0,-2.76,18,236.142,12779.802,11.717,4.622,2.32,101.569,10.817,0.478,10.817,0.335,0.072,0.335,-1.076,-0.478,1.54,61.387,244.206,2,6,2,2,4,2,6,3,90,10.213,0,11.939,9.589,0,0,0,24.265,12.394,22.515,2.191,661.859,15.949,12.73,12.73,10.651,7.244,7.244,4.711,4.711,3.386,3.386,2.172,2.172,5.969,4.795,5.563,11.375,18.777,6.066,18.199,24.265,28.976,5.107,297.148,0.235,-2.69,22,278.206,100626.965,15.694,7.356,3.693,129.476,11.112,0.478,11.112,0.337,0.144,0.337,-1.008,-0.478,4.646,87.58,297.358,1,5,2,2,4,1,5,6,114,10.006,5.687,5.969,4.795,5.114,5.114,12.133,50.246,18.777,11.251,140,3.52E-08
2.48,569.479,13.121,9.069,9.069,8.575,4.968,4.968,3.47,3.47,2.276,2.276,1.407,1.407,11.939,9.589,11.127,11.388,0,36.659,0,0,9.968,10.213,244.048,0,-2.76,18,236.142,12779.802,11.717,4.622,2.32,101.569,10.817,0.478,10.817,0.335,0.072,0.335,-1.076,-0.478,1.54,61.387,244.206,2,6,2,2,4,2,6,3,90,10.213,0,11.939,9.589,0,0,0,24.265,12.394,22.515,2.191,661.859,15.949,12.73,12.73,10.651,7.244,7.244,4.711,4.711,3.386,3.386,2.172,2.172,5.969,4.795,5.563,11.375,18.777,6.066,18.199,24.265,28.976,5.107,297.148,0.235,-2.69,22,278.206,100626.965,15.694,7.356,3.693,129.476,11.112,0.478,11.112,0.337,0.144,0.337,-1.008,-0.478,4.646,87.58,297.358,1,5,2,2,4,1,5,6,114,10.006,5.687,5.969,4.795,5.114,5.114,12.133,50.246,18.777,11.251,180,2.67E-08
2.48,569.479,13.121,9.069,9.069,8.575,4.968,4.968,3.47,3.47,2.276,2.276,1.407,1.407,11.939,9.589,11.127,11.388,0,36.659,0,0,9.968,10.213,244.048,0,-2.76,18,236.142,12779.802,11.717,4.622,2.32,101.569,10.817,0.478,10.817,0.335,0.072,0.335,-1.076,-0.478,1.54,61.387,244.206,2,6,2,2,4,2,6,3,90,10.213,0,11.939,9.589,0,0,0,24.265,12.394,22.515,1.223,2256.957,32.639,23.68,25.313,21.897,13.514,16.394,10.15,12.93,7.223,9.01,4.958,6.391,20.236,25.941,43.313,22.147,11.127,12.133,72.796,24.265,20.457,11.467,652.12,0,-5.54,46,628.522,16141473497,30.485,11.757,6.049,262.797,11.979,0.396,11.979,0.295,0.097,0.295,-4.533,-0.396,8.149,176.58,652.714,6,12,6,6,10,4,14,7,230,11.467,21.166,0,0,27.064,10.229,72.796,47.525,21.545,22.75,20,7.85E-08
2.48,569.479,13.121,9.069,9.069,8.575,4.968,4.968,3.47,3.47,2.276,2.276,1.407,1.407,11.939,9.589,11.127,11.388,0,36.659,0,0,9.968,10.213,244.048,0,-2.76,18,236.142,12779.802,11.717,4.622,2.32,101.569,10.817,0.478,10.817,0.335,0.072,0.335,-1.076,-0.478,1.54,61.387,244.206,2,6,2,2,4,2,6,3,90,10.213,0,11.939,9.589,0,0,0,24.265,12.394,22.515,1.223,2256.957,32.639,23.68,25.313,21.897,13.514,16.394,10.15,12.93,7.223,9.01,4.958,6.391,20.236,25.941,43.313,22.147,11.127,12.133,72.796,24.265,20.457,11.467,652.12,0,-5.54,46,628.522,16141473497,30.485,11.757,6.049,262.797,11.979,0.396,11.979,0.295,0.097,0.295,-4.533,-0.396,8.149,176.58,652.714,6,12,6,6,10,4,14,7,230,11.467,21.166,0,0,27.064,10.229,72.796,47.525,21.545,22.75,60,7.59E-08
2.48,569.479,13.121,9.069,9.069,8.575,4.968,4.968,3.47,3.47,2.276,2.276,1.407,1.407,11.939,9.589,11.127,11.388,0,36.659,0,0,9.968,10.213,244.048,0,-2.76,18,236.142,12779.802,11.717,4.622,2.32,101.569,10.817,0.478,10.817,0.335,0.072,0.335,-1.076,-0.478,1.54,61.387,244.206,2,6,2,2,4,2,6,3,90,10.213,0,11.939,9.589,0,0,0,24.265,12.394,22.515,1.223,2256.957,32.639,23.68,25.313,21.897,13.514,16.394,10.15,12.93,7.223,9.01,4.958,6.391,20.236,25.941,43.313,22.147,11.127,12.133,72.796,24.265,20.457,11.467,652.12,0,-5.54,46,628.522,16141473497,30.485,11.757,6.049,262.797,11.979,0.396,11.979,0.295,0.097,0.295,-4.533,-0.396,8.149,176.58,652.714,6,12,6,6,10,4,14,7,230,11.467,21.166,0,0,27.064,10.229,72.796,47.525,21.545,22.75,100,7.22E-08
2.48,569.479,13.121,9.069,9.069,8.575,4.968,4.968,3.47,3.47,2.276,2.276,1.407,1.407,11.939,9.589,11.127,11.388,0,36.659,0,0,9.968,10.213,244.048,0,-2.76,18,236.142,12779.802,11.717,4.622,2.32,101.569,10.817,0.478,10.817,0.335,0.072,0.335,-1.076,-0.478,1.54,61.387,244.206,2,6,2,2,4,2,6,3,90,10.213,0,11.939,9.589,0,0,0,24.265,12.394,22.515,1.223,2256.957,32.639,23.68,25.313,21.897,13.514,16.394,10.15,12.93,7.223,9.01,4.958,6.391,20.236,25.941,43.313,22.147,11.127,12.133,72.796,24.265,20.457,11.467,652.12,0,-5.54,46,628.522,16141473497,30.485,11.757,6.049,262.797,11.979,0.396,11.979,0.295,0.097,0.295,-4.533,-0.396,8.149,176.58,652.714,6,12,6,6,10,4,14,7,230,11.467,21.166,0,0,27.064,10.229,72.796,47.525,21.545,22.75,140,6.81E-08
2.48,569.479,13.121,9.069,9.069,8.575,4.968,4.968,3.47,3.47,2.276,2.276,1.407,1.407,11.939,9.589,11.127,11.388,0,36.659,0,0,9.968,10.213,244.048,0,-2.76,18,236.142,12779.802,11.717,4.622,2.32,101.569,10.817,0.478,10.817,0.335,0.072,0.335,-1.076,-0.478,1.54,61.387,244.206,2,6,2,2,4,2,6,3,90,10.213,0,11.939,9.589,0,0,0,24.265,12.394,22.515,1.223,2256.957,32.639,23.68,25.313,21.897,13.514,16.394,10.15,12.93,7.223,9.01,4.958,6.391,20.236,25.941,43.313,22.147,11.127,12.133,72.796,24.265,20.457,11.467,652.12,0,-5.54,46,628.522,16141473497,30.485,11.757,6.049,262.797,11.979,0.396,11.979,0.295,0.097,0.295,-4.533,-0.396,8.149,176.58,652.714,6,12,6,6,10,4,14,7,230,11.467,21.166,0,0,27.064,10.229,72.796,47.525,21.545,22.75,180,6.26E-08
2.48,569.479,13.121,9.069,9.069,8.575,4.968,4.968,3.47,3.47,2.276,2.276,1.407,1.407,11.939,9.589,11.127,11.388,0,36.659,0,0,9.968,10.213,244.048,0,-2.76,18,236.142,12779.802,11.717,4.622,2.32,101.569,10.817,0.478,10.817,0.335,0.072,0.335,-1.076,-0.478,1.54,61.387,244.206,2,6,2,2,4,2,6,3,90,10.213,0,11.939,9.589,0,0,0,24.265,12.394,22.515,2.134,1342.985,23.535,19.76,19.76,16.015,11.68,11.68,8.033,8.033,6.373,6.373,4.616,4.616,5.969,9.901,5.563,5.563,65.08,0,12.133,12.133,73.569,4.417,443.233,0.286,-3.6,33,412.319,31197998.36,22.589,9.49,4.11,194.116,12.073,0.478,12.073,0.336,0.284,0.336,-0.938,-0.478,5.561,135.143,443.567,1,5,2,2,3,1,5,7,170,14.424,24.433,5.969,9.37,0,0,18.199,57.524,47.423,11.63,20,1.28E-06
2.48,569.479,13.121,9.069,9.069,8.575,4.968,4.968,3.47,3.47,2.276,2.276,1.407,1.407,11.939,9.589,11.127,11.388,0,36.659,0,0,9.968,10.213,244.048,0,-2.76,18,236.142,12779.802,11.717,4.622,2.32,101.569,10.817,0.478,10.817,0.335,0.072,0.335,-1.076,-0.478,1.54,61.387,244.206,2,6,2,2,4,2,6,3,90,10.213,0,11.939,9.589,0,0,0,24.265,12.394,22.515,2.134,1342.985,23.535,19.76,19.76,16.015,11.68,11.68,8.033,8.033,6.373,6.373,4.616,4.616,5.969,9.901,5.563,5.563,65.08,0,12.133,12.133,73.569,4.417,443.233,0.286,-3.6,33,412.319,31197998.36,22.589,9.49,4.11,194.116,12.073,0.478,12.073,0.336,0.284,0.336,-0.938,-0.478,5.561,135.143,443.567,1,5,2,2,3,1,5,7,170,14.424,24.433,5.969,9.37,0,0,18.199,57.524,47.423,11.63,60,1.45E-06
2.48,569.479,13.121,9.069,9.069,8.575,4.968,4.968,3.47,3.47,2.276,2.276,1.407,1.407,11.939,9.589,11.127,11.388,0,36.659,0,0,9.968,10.213,244.048,0,-2.76,18,236.142,12779.802,11.717,4.622,2.32,101.569,10.817,0.478,10.817,0.335,0.072,0.335,-1.076,-0.478,1.54,61.387,244.206,2,6,2,2,4,2,6,3,90,10.213,0,11.939,9.589,0,0,0,24.265,12.394,22.515,2.134,1342.985,23.535,19.76,19.76,16.015,11.68,11.68,8.033,8.033,6.373,6.373,4.616,4.616,5.969,9.901,5.563,5.563,65.08,0,12.133,12.133,73.569,4.417,443.233,0.286,-3.6,33,412.319,31197998.36,22.589,9.49,4.11,194.116,12.073,0.478,12.073,0.336,0.284,0.336,-0.938,-0.478,5.561,135.143,443.567,1,5,2,2,3,1,5,7,170,14.424,24.433,5.969,9.37,0,0,18.199,57.524,47.423,11.63,100,1.59E-06
2.48,569.479,13.121,9.069,9.069,8.575,4.968,4.968,3.47,3.47,2.276,2.276,1.407,1.407,11.939,9.589,11.127,11.388,0,36.659,0,0,9.968,10.213,244.048,0,-2.76,18,236.142,12779.802,11.717,4.622,2.32,101.569,10.817,0.478,10.817,0.335,0.072,0.335,-1.076,-0.478,1.54,61.387,244.206,2,6,2,2,4,2,6,3,90,10.213,0,11.939,9.589,0,0,0,24.265,12.394,22.515,2.134,1342.985,23.535,19.76,19.76,16.015,11.68,11.68,8.033,8.033,6.373,6.373,4.616,4.616,5.969,9.901,5.563,5.563,65.08,0,12.133,12.133,73.569,4.417,443.233,0.286,-3.6,33,412.319,31197998.36,22.589,9.49,4.11,194.116,12.073,0.478,12.073,0.336,0.284,0.336,-0.938,-0.478,5.561,135.143,443.567,1,5,2,2,3,1,5,7,170,14.424,24.433,5.969,9.37,0,0,18.199,57.524,47.423,11.63,140,1.71E-06
2.48,569.479,13.121,9.069,9.069,8.575,4.968,4.968,3.47,3.47,2.276,2.276,1.407,1.407,11.939,9.589,11.127,11.388,0,36.659,0,0,9.968,10.213,244.048,0,-2.76,18,236.142,12779.802,11.717,4.622,2.32,101.569,10.817,0.478,10.817,0.335,0.072,0.335,-1.076,-0.478,1.54,61.387,244.206,2,6,2,2,4,2,6,3,90,10.213,0,11.939,9.589,0,0,0,24.265,12.394,22.515,2.134,1342.985,23.535,19.76,19.76,16.015,11.68,11.68,8.033,8.033,6.373,6.373,4.616,4.616,5.969,9.901,5.563,5.563,65.08,0,12.133,12.133,73.569,4.417,443.233,0.286,-3.6,33,412.319,31197998.36,22.589,9.49,4.11,194.116,12.073,0.478,12.073,0.336,0.284,0.336,-0.938,-0.478,5.561,135.143,443.567,1,5,2,2,3,1,5,7,170,14.424,24.433,5.969,9.37,0,0,18.199,57.524,47.423,11.63,180,1.30E-06
2.48,569.479,13.121,9.069,9.069,8.575,4.968,4.968,3.47,3.47,2.276,2.276,1.407,1.407,11.939,9.589,11.127,11.388,0,36.659,0,0,9.968,10.213,244.048,0,-2.76,18,236.142,12779.802,11.717,4.622,2.32,101.569,10.817,0.478,10.817,0.335,0.072,0.335,-1.076,-0.478,1.54,61.387,244.206,2,6,2,2,4,2,6,3,90,10.213,0,11.939,9.589,0,0,0,24.265,12.394,22.515,1.611,1244.82,20.217,16.242,16.242,14.114,9.321,9.321,6.812,6.812,4.706,4.706,3.054,3.054,0,5.107,5.75,11.375,33.274,0,6.066,86.644,20.457,0,380.164,0.083,-3.86,29,360.291,5055636.174,18.501,8.022,4.037,168.645,10.219,0.506,10.219,0.143,0.105,0.143,0.105,-0.506,7.993,116.323,380.451,1,5,4,4,5,1,5,4,142,5.107,11.437,0,0,15.343,5.114,48.531,60.692,5.386,17.062,20,8.65E-08
2.48,569.479,13.121,9.069,9.069,8.575,4.968,4.968,3.47,3.47,2.276,2.276,1.407,1.407,11.939,9.589,11.127,11.388,0,36.659,0,0,9.968,10.213,244.048,0,-2.76,18,236.142,12779.802,11.717,4.622,2.32,101.569,10.817,0.478,10.817,0.335,0.072,0.335,-1.076,-0.478,1.54,61.387,244.206,2,6,2,2,4,2,6,3,90,10.213,0,11.939,9.589,0,0,0,24.265,12.394,22.515,1.611,1244.82,20.217,16.242,16.242,14.114,9.321,9.321,6.812,6.812,4.706,4.706,3.054,3.054,0,5.107,5.75,11.375,33.274,0,6.066,86.644,20.457,0,380.164,0.083,-3.86,29,360.291,5055636.174,18.501,8.022,4.037,168.645,10.219,0.506,10.219,0.143,0.105,0.143,0.105,-0.506,7.993,116.323,380.451,1,5,4,4,5,1,5,4,142,5.107,11.437,0,0,15.343,5.114,48.531,60.692,5.386,17.062,60,5.71E-08
2.48,569.479,13.121,9.069,9.069,8.575,4.968,4.968,3.47,3.47,2.276,2.276,1.407,1.407,11.939,9.589,11.127,11.388,0,36.659,0,0,9.968,10.213,244.048,0,-2.76,18,236.142,12779.802,11.717,4.622,2.32,101.569,10.817,0.478,10.817,0.335,0.072,0.335,-1.076,-0.478,1.54,61.387,244.206,2,6,2,2,4,2,6,3,90,10.213,0,11.939,9.589,0,0,0,24.265,12.394,22.515,1.611,1244.82,20.217,16.242,16.242,14.114,9.321,9.321,6.812,6.812,4.706,4.706,3.054,3.054,0,5.107,5.75,11.375,33.274,0,6.066,86.644,20.457,0,380.164,0.083,-3.86,29,360.291,5055636.174,18.501,8.022,4.037,168.645,10.219,0.506,10.219,0.143,0.105,0.143,0.105,-0.506,7.993,116.323,380.451,1,5,4,4,5,1,5,4,142,5.107,11.437,0,0,15.343,5.114,48.531,60.692,5.386,17.062,100,4.91E-08
2.48,569.479,13.121,9.069,9.069,8.575,4.968,4.968,3.47,3.47,2.276,2.276,1.407,1.407,11.939,9.589,11.127,11.388,0,36.659,0,0,9.968,10.213,244.048,0,-2.76,18,236.142,12779.802,11.717,4.622,2.32,101.569,10.817,0.478,10.817,0.335,0.072,0.335,-1.076,-0.478,1.54,61.387,244.206,2,6,2,2,4,2,6,3,90,10.213,0,11.939,9.589,0,0,0,24.265,12.394,22.515,1.611,1244.82,20.217,16.242,16.242,14.114,9.321,9.321,6.812,6.812,4.706,4.706,3.054,3.054,0,5.107,5.75,11.375,33.274,0,6.066,86.644,20.457,0,380.164,0.083,-3.86,29,360.291,5055636.174,18.501,8.022,4.037,168.645,10.219,0.506,10.219,0.143,0.105,0.143,0.105,-0.506,7.993,116.323,380.451,1,5,4,4,5,1,5,4,142,5.107,11.437,0,0,15.343,5.114,48.531,60.692,5.386,17.062,140,3.70E-08
2.48,569.479,13.121,9.069,9.069,8.575,4.968,4.968,3.47,3.47,2.276,2.276,1.407,1.407,11.939,9.589,11.127,11.388,0,36.659,0,0,9.968,10.213,244.048,0,-2.76,18,236.142,12779.802,11.717,4.622,2.32,101.569,10.817,0.478,10.817,0.335,0.072,0.335,-1.076,-0.478,1.54,61.387,244.206,2,6,2,2,4,2,6,3,90,10.213,0,11.939,9.589,0,0,0,24.265,12.394,22.515,1.611,1244.82,20.217,16.242,16.242,14.114,9.321,9.321,6.812,6.812,4.706,4.706,3.054,3.054,0,5.107,5.75,11.375,33.274,0,6.066,86.644,20.457,0,380.164,0.083,-3.86,29,360.291,5055636.174,18.501,8.022,4.037,168.645,10.219,0.506,10.219,0.143,0.105,0.143,0.105,-0.506,7.993,116.323,380.451,1,5,4,4,5,1,5,4,142,5.107,11.437,0,0,15.343,5.114,48.531,60.692,5.386,17.062,180,2.17E-08
2.48,569.479,13.121,9.069,9.069,8.575,4.968,4.968,3.47,3.47,2.276,2.276,1.407,1.407,11.939,9.589,11.127,11.388,0,36.659,0,0,9.968,10.213,244.048,0,-2.76,18,236.142,12779.802,11.717,4.622,2.32,101.569,10.817,0.478,10.817,0.335,0.072,0.335,-1.076,-0.478,1.54,61.387,244.206,2,6,2,2,4,2,6,3,90,10.213,0,11.939,9.589,0,0,0,24.265,12.394,22.515,2.076,819.117,14.56,11.517,11.517,10.148,7.258,7.258,5.728,5.728,4.446,4.446,3.595,3.595,11.595,9.589,5.563,5.583,49.722,17.317,0,6.066,4.9,9.524,285.1,0.375,-2.3,21,270.179,94568.643,12.441,4.347,1.766,120.338,11.849,0.477,11.849,0.351,0.293,0.351,-1.237,-0.477,2.19,78.298,285.299,1,5,1,2,4,1,5,1,108,14.424,11.146,11.595,9.589,0,0,0,43.379,29.727,0,20,1.61E-06
2.48,569.479,13.121,9.069,9.069,8.575,4.968,4.968,3.47,3.47,2.276,2.276,1.407,1.407,11.939,9.589,11.127,11.388,0,36.659,0,0,9.968,10.213,244.048,0,-2.76,18,236.142,12779.802,11.717,4.622,2.32,101.569,10.817,0.478,10.817,0.335,0.072,0.335,-1.076,-0.478,1.54,61.387,244.206,2,6,2,2,4,2,6,3,90,10.213,0,11.939,9.589,0,0,0,24.265,12.394,22.515,2.076,819.117,14.56,11.517,11.517,10.148,7.258,7.258,5.728,5.728,4.446,4.446,3.595,3.595,11.595,9.589,5.563,5.583,49.722,17.317,0,6.066,4.9,9.524,285.1,0.375,-2.3,21,270.179,94568.643,12.441,4.347,1.766,120.338,11.849,0.477,11.849,0.351,0.293,0.351,-1.237,-0.477,2.19,78.298,285.299,1,5,1,2,4,1,5,1,108,14.424,11.146,11.595,9.589,0,0,0,43.379,29.727,0,60,1.20E-06
